0.4,0.6000000000000001,0.8000000000000002,1.0000000000000002,1.2000000000000002,1.4000000000000004,1.6000000000000005,1.8000000000000003,2.0000000000000004,2.2000000000000006,2.400000000000001,2.6000000000000005,2.8000000000000007,3.000000000000001,3.2000000000000006,3.400000000000001,3.600000000000001,3.800000000000001
FCI energy
-0.9141497046270841,-1.116286006869542,-1.1341476666770949,-1.1011503302326213,-1.056740746305258,-1.0154682492882423,-0.9834727290331738,-0.9618169527925817,-0.9486411121761854,-0.9412240336932626,-0.9372549530096288,-0.9321061000410125,-0.934151095670938,-0.933631844558498,-0.9333799773488852,-0.9332610574596025,-0.9332064419781059,-0.9331820167734673
-0.1591488598789465,-0.46025197660910455,-0.5971778019737543,-0.7458717930355683,-0.8284433465108123,-0.8754279389779092,-0.9019118195514703,-0.9165749064760594,-0.9245373192021841,-0.9287736349933775,-0.9309808720998454,-0.9351960308474744,-0.9326658592180959,-0.9329364933045482,-0.9330632164248764,-0.9331205962364891,-0.9331457371174121,-0.9331564177234055


SVD energy
-0.9141497046270823,-1.1162860068695424,-1.1341476666770958,-1.1011503302326178,-1.0567407463052567,-1.015468249288245,-0.9834727290331718,-0.9618169527925817,-0.9486411121761851,-0.9412240336932628,-0.9372549530096291,-0.9351960308474736,-0.9341510956709358,-0.9336318445584981,-0.9333799773488834,-0.9332610574596026,-0.933206441978105,-0.9331820167734666
-0.15914885987894747,-0.46025197660910555,-0.5971778019737546,-0.7458717930355683,-0.8284433465108116,-0.8754279389779099,-0.9019118195514699,-0.9165749064760588,-0.9245373192021831,-0.9287736349933791,-0.930980872099846,-0.932106100041012,-0.9326658592180969,-0.932936493304548,-0.9330632164248752,-0.9331205962364879,-0.9331457371174124,-0.9331564177234045


JF energy
-0.9141497046270814,-1.1162860068695404,-1.1341476666770953,-1.1011503302326195,-1.0567407463052578,-1.0154682492882454,-0.9834727290331715,-0.96181695279258,-0.9486411121761862,-0.9412240336932622,-0.9372549530096289,-0.9351960308474745,-0.9341510956709357,-0.9336318445584976,-0.9333799773488833,-0.933261057459603,-0.9332064419781048,-0.9331822804748094
-0.15914885987894692,-0.4602519766091044,-0.5971778019737548,-0.7458717930355676,-0.8284433465108115,-0.8754279389779099,-0.9019118195514702,-0.91657490647606,-0.9245373192021838,-0.9287736349933783,-0.9309808720998466,-0.9321061000410111,-0.9326658592180952,-0.9329364933045468,-0.9330632164248754,-0.933120596236488,-0.9331457371174114,-0.9331567461618075


